"","FaceID","ID","Participant","FirstRating","GroupRating","SecondRating","Feedback","Change","TimeStamp1","TimeStamp2"
"274",17,"Christian Jacobsen",16,7,7,6,0,-1,2020-05-07 17:23:10,2020-05-07 18:17:29
"275",17,"GOAT",44,3,0,3,NA,0,2020-05-08 16:45:39,2020-05-08 18:12:03
"276",17,"Grandmasterflash",81,6,3,5,-3,-1,2020-05-11 12:35:37,2020-05-12 22:27:46
"277",17,"havegang7",36,7,7,8,0,1,2020-05-08 12:04:55,2020-05-08 21:07:31
"278",17,"hejhejhund",52,4,2,3,-2,-1,2020-05-09 14:09:32,2020-05-10 09:58:15
"279",17,"JakobBjerreKnudsen",75,5,2,5,-3,0,2020-05-11 11:16:46,2020-05-11 13:32:30
"280",17,"Jesper",82,2,5,2,3,0,2020-05-11 13:13:10,2020-05-11 15:34:50
"281",17,"Johanne",32,8,5,7,-3,-1,2020-05-13 19:27:00,2020-05-13 21:01:36
"282",17,"Katrine",76,6,6,6,0,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"283",17,"lilla",73,8,5,7,-3,-1,2020-05-11 11:12:11,2020-05-11 13:02:33
"284",17,"Llamaman",74,7,4,6,-3,-1,2020-05-11 11:16:30,2020-05-12 10:18:57
"285",17,"minime",97,2,2,6,0,4,2020-05-12 08:19:30,2020-05-13 12:38:49
"286",17,"Misterperc",96,3,0,3,NA,0,2020-05-12 08:14:46,2020-05-12 13:31:52
"287",17,"Moe",65,3,0,6,NA,3,2020-05-11 10:31:13,2020-05-12 16:28:24
"288",17,"Python",69,5,0,5,NA,0,2020-05-11 10:37:55,2020-05-11 11:59:16
"289",17,"RBJ",47,2,2,6,0,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"290",17,"Rensdyrlam",72,7,4,2,-3,-5,2020-05-11 11:07:17,2020-05-11 13:45:45
"291",17,"rosenmeier",31,3,1,2,-2,-1,2020-05-13 17:39:40,2020-05-13 20:02:00
"292",17,"Sarah",54,7,4,6,-3,-1,2020-05-10 08:13:59,2020-05-10 10:46:01
"293",17,"SKJ",10,7,4,6,-3,-1,2020-05-12 15:25:17,2020-05-12 16:45:15
"294",17,"Slowlydying",31,8,8,7,0,-1,2020-05-08 11:11:42,2020-05-09 09:54:54
"295",17,"SOJ",79,5,0,4,NA,-1,2020-05-11 11:35:22,2020-05-12 20:54:58
"296",17,"The cat",80,8,5,8,-3,0,2020-05-11 12:20:26,2020-05-12 13:08:57
"297",17,"wtf",11,7,5,7,-2,0,2020-05-12 15:38:57,2020-05-12 18:48:25
"298",18,"17",86,5,8,6,3,1,2020-05-11 14:33:33,2020-05-12 06:46:41
"299",18,"1879",95,4,4,3,0,-1,2020-05-12 08:11:44,2020-05-12 12:42:31
"300",18,"1918",27,5,8,1,3,-4,2020-05-08 09:59:25,2020-05-09 07:13:50
"301",18,"2205",84,6,0,5,NA,-1,2020-05-11 13:59:46,2020-05-12 06:45:37
"302",18,"4520",1,5,5,5,0,0,2020-05-07 13:26:05,2020-05-07 18:11:06
"303",18,"45bites",9,7,5,7,-2,0,2020-05-12 14:19:49,2020-05-12 17:32:36
"304",18,"6107",12,6,4,6,-2,0,2020-05-12 16:03:37,2020-05-12 17:33:36
"305",18,"9696",55,7,4,6,-3,-1,2020-05-10 12:43:53,2020-05-10 18:25:33
"306",18,"andrea",61,7,5,5,-2,-2,2020-05-11 10:19:49,2020-05-12 08:34:56
"307",18,"Asad",33,5,7,4,2,-1,2020-05-13 20:10:11,2020-05-13 21:28:24
"308",18,"ASDF1234",70,5,2,6,-3,1,2020-05-11 10:49:57,2020-05-11 11:54:38
"309",18,"Astrid",38,8,6,3,-2,-5,2020-05-08 12:53:19,2020-05-09 13:27:16
"310",18,"Bøllemis",71,7,5,7,-2,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"311",18,"Carmesin",45,4,2,6,-2,2,2020-05-08 17:09:27,2020-05-10 01:58:32
"312",18,"Christian Jacobsen",16,6,8,6,2,0,2020-05-07 17:23:10,2020-05-07 18:17:29
"313",18,"GOAT",44,5,5,4,0,-1,2020-05-08 16:45:39,2020-05-08 18:12:03
"314",18,"Grandmasterflash",81,4,2,3,-2,-1,2020-05-11 12:35:37,2020-05-12 22:27:46
"315",18,"havegang7",36,8,8,8,0,0,2020-05-08 12:04:55,2020-05-08 21:07:31
"316",18,"hejhejhund",52,6,4,6,-2,0,2020-05-09 14:09:32,2020-05-10 09:58:15
"317",18,"JakobBjerreKnudsen",75,7,4,6,-3,-1,2020-05-11 11:16:46,2020-05-11 13:32:30
"318",18,"Jesper",82,1,1,1,0,0,2020-05-11 13:13:10,2020-05-11 15:34:50
"319",18,"Johanne",32,7,4,6,-3,-1,2020-05-13 19:27:00,2020-05-13 21:01:36
"320",18,"Katrine",76,5,7,6,2,1,2020-05-11 11:26:24,2020-05-11 19:28:47
"321",18,"lilla",73,6,3,5,-3,-1,2020-05-11 11:12:11,2020-05-11 13:02:33
"322",18,"Llamaman",74,8,6,8,-2,0,2020-05-11 11:16:30,2020-05-12 10:18:57
"323",18,"minime",97,1,1,5,0,4,2020-05-12 08:19:30,2020-05-13 12:38:49
"324",18,"Misterperc",96,6,3,5,-3,-1,2020-05-12 08:14:46,2020-05-12 13:31:52
"325",18,"Moe",65,4,6,7,2,3,2020-05-11 10:31:13,2020-05-12 16:28:24
"326",18,"Python",69,4,6,3,2,-1,2020-05-11 10:37:55,2020-05-11 11:59:16
"327",18,"RBJ",47,2,5,7,3,5,2020-05-08 17:17:19,2020-05-09 12:56:32
"328",18,"Rensdyrlam",72,8,0,8,NA,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"329",18,"rosenmeier",31,5,8,5,3,0,2020-05-13 17:39:40,2020-05-13 20:02:00
"330",18,"Sarah",54,7,0,8,NA,1,2020-05-10 08:13:59,2020-05-10 10:46:01
"331",18,"SKJ",10,5,3,7,-2,2,2020-05-12 15:25:17,2020-05-12 16:45:15
"332",18,"Slowlydying",31,8,6,6,-2,-2,2020-05-08 11:11:42,2020-05-09 09:54:54
"333",18,"SOJ",79,2,2,3,0,1,2020-05-11 11:35:22,2020-05-12 20:54:58
"334",18,"wtf",11,2,4,5,2,3,2020-05-12 15:38:57,2020-05-12 18:48:25
"335",19,"17",86,5,7,5,2,0,2020-05-11 14:33:33,2020-05-12 06:46:41
"336",19,"1879",95,3,1,3,-2,0,2020-05-12 08:11:44,2020-05-12 12:42:31
"337",19,"1918",27,7,5,2,-2,-5,2020-05-08 09:59:25,2020-05-09 07:13:50
"338",19,"2205",84,6,4,6,-2,0,2020-05-11 13:59:46,2020-05-12 06:45:37
"339",19,"4520",1,7,5,7,-2,0,2020-05-07 13:26:05,2020-05-07 18:11:06
"340",19,"45bites",9,4,6,4,2,0,2020-05-12 14:19:49,2020-05-12 17:32:36
"341",19,"6107",12,6,8,7,2,1,2020-05-12 16:03:37,2020-05-12 17:33:36
"342",19,"9696",55,4,1,5,-3,1,2020-05-10 12:43:53,2020-05-10 18:25:33
"343",19,"andrea",61,6,8,6,2,0,2020-05-11 10:19:49,2020-05-12 08:34:56
"344",19,"Asad",33,4,6,5,2,1,2020-05-13 20:10:11,2020-05-13 21:28:24
"345",19,"ASDF1234",70,6,3,5,-3,-1,2020-05-11 10:49:57,2020-05-11 11:54:38
"346",19,"Astrid",38,6,4,6,-2,0,2020-05-08 12:53:19,2020-05-09 13:27:16
"347",19,"Bøllemis",71,7,5,7,-2,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"348",19,"Carmesin",45,4,6,5,2,1,2020-05-08 17:09:27,2020-05-10 01:58:32
"349",19,"Christian Jacobsen",16,4,1,6,-3,2,2020-05-07 17:23:10,2020-05-07 18:17:29
"350",19,"GOAT",44,6,6,4,0,-2,2020-05-08 16:45:39,2020-05-08 18:12:03
"351",19,"Grandmasterflash",81,7,5,7,-2,0,2020-05-11 12:35:37,2020-05-12 22:27:46
"352",19,"havegang7",36,8,6,8,-2,0,2020-05-08 12:04:55,2020-05-08 21:07:31
"353",19,"hejhejhund",52,7,7,7,0,0,2020-05-09 14:09:32,2020-05-10 09:58:15
"354",19,"JakobBjerreKnudsen",75,7,7,6,0,-1,2020-05-11 11:16:46,2020-05-11 13:32:30
"355",19,"Jesper",82,6,4,2,-2,-4,2020-05-11 13:13:10,2020-05-11 15:34:50
"356",19,"Johanne",32,7,4,8,-3,1,2020-05-13 19:27:00,2020-05-13 21:01:36
"357",19,"Katrine",76,7,0,7,NA,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"358",19,"lilla",73,6,6,8,0,2,2020-05-11 11:12:11,2020-05-11 13:02:33
"359",19,"Llamaman",74,7,7,3,0,-4,2020-05-11 11:16:30,2020-05-12 10:18:57
"360",19,"minime",97,8,8,7,0,-1,2020-05-12 08:19:30,2020-05-13 12:38:49
"361",19,"Misterperc",96,7,7,4,0,-3,2020-05-12 08:14:46,2020-05-12 13:31:52
"362",19,"Moe",65,5,3,5,-2,0,2020-05-11 10:31:13,2020-05-12 16:28:24
"363",19,"Python",69,6,0,6,NA,0,2020-05-11 10:37:55,2020-05-11 11:59:16
"364",19,"RBJ",47,3,3,7,0,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"365",19,"Rensdyrlam",72,2,5,7,3,5,2020-05-11 11:07:17,2020-05-11 13:45:45
"366",19,"rosenmeier",31,5,3,2,-2,-3,2020-05-13 17:39:40,2020-05-13 20:02:00
"367",19,"Sarah",54,5,2,5,-3,0,2020-05-10 08:13:59,2020-05-10 10:46:01
"368",19,"SKJ",10,2,0,5,NA,3,2020-05-12 15:25:17,2020-05-12 16:45:15
"369",19,"Slowlydying",31,3,0,6,NA,3,2020-05-08 11:11:42,2020-05-09 09:54:54
"370",19,"SOJ",79,2,5,4,3,2,2020-05-11 11:35:22,2020-05-12 20:54:58
"371",19,"wtf",11,5,5,6,0,1,2020-05-12 15:38:57,2020-05-12 18:48:25
"372",2,"17",86,4,1,6,-3,2,2020-05-11 14:33:33,2020-05-12 06:46:41
"373",2,"1879",95,4,6,3,2,-1,2020-05-12 08:11:44,2020-05-12 12:42:31
"374",2,"1918",27,5,5,1,0,-4,2020-05-08 09:59:25,2020-05-09 07:13:50
"375",2,"2205",84,1,0,2,NA,1,2020-05-11 13:59:46,2020-05-12 06:45:37
"376",2,"4520",1,3,6,4,3,1,2020-05-07 13:26:05,2020-05-07 18:11:06
"377",2,"45bites",9,7,5,3,-2,-4,2020-05-12 14:19:49,2020-05-12 17:32:36
"378",2,"6107",12,5,3,4,-2,-1,2020-05-12 16:03:37,2020-05-12 17:33:36
"379",2,"9696",55,2,2,2,0,0,2020-05-10 12:43:53,2020-05-10 18:25:33
"380",2,"andrea",61,5,7,7,2,2,2020-05-11 10:19:49,2020-05-12 08:34:56
"381",2,"Asad",33,5,7,2,2,-3,2020-05-13 20:10:11,2020-05-13 21:28:24
"382",2,"ASDF1234",70,6,4,6,-2,0,2020-05-11 10:49:57,2020-05-11 11:54:38
"383",2,"Astrid",38,2,0,2,NA,0,2020-05-08 12:53:19,2020-05-09 13:27:16
"384",2,"Bøllemis",71,7,4,7,-3,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"385",2,"Carmesin",45,4,2,4,-2,0,2020-05-08 17:09:27,2020-05-10 01:58:32
"386",2,"Christian Jacobsen",16,6,6,5,0,-1,2020-05-07 17:23:10,2020-05-07 18:17:29
"387",2,"GOAT",44,4,0,5,NA,1,2020-05-08 16:45:39,2020-05-08 18:12:03
"388",2,"Grandmasterflash",81,6,6,5,0,-1,2020-05-11 12:35:37,2020-05-12 22:27:46
"389",2,"havegang7",36,5,3,7,-2,2,2020-05-08 12:04:55,2020-05-08 21:07:31
"390",2,"hejhejhund",52,7,0,7,NA,0,2020-05-09 14:09:32,2020-05-10 09:58:15
"391",2,"JakobBjerreKnudsen",75,4,4,4,0,0,2020-05-11 11:16:46,2020-05-11 13:32:30
"392",2,"Jesper",82,4,6,5,2,1,2020-05-11 13:13:10,2020-05-11 15:34:50
"393",2,"Johanne",32,7,4,6,-3,-1,2020-05-13 19:27:00,2020-05-13 21:01:36
"394",2,"Katrine",76,5,2,5,-3,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"395",2,"lilla",73,5,3,6,-2,1,2020-05-11 11:12:11,2020-05-11 13:02:33
"396",2,"Llamaman",74,4,4,5,0,1,2020-05-11 11:16:30,2020-05-12 10:18:57
"397",2,"minime",97,8,5,6,-3,-2,2020-05-12 08:19:30,2020-05-13 12:38:49
"398",2,"Misterperc",96,4,0,5,NA,1,2020-05-12 08:14:46,2020-05-12 13:31:52
"399",2,"Moe",65,3,5,7,2,4,2020-05-11 10:31:13,2020-05-12 16:28:24
"400",2,"Python",69,4,4,4,0,0,2020-05-11 10:37:55,2020-05-11 11:59:16
"401",2,"RBJ",47,3,1,5,-2,2,2020-05-08 17:17:19,2020-05-09 12:56:32
"402",2,"Rensdyrlam",72,6,6,6,0,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"403",2,"rosenmeier",31,5,2,5,-3,0,2020-05-13 17:39:40,2020-05-13 20:02:00
"404",2,"Sarah",54,4,4,5,0,1,2020-05-10 08:13:59,2020-05-10 10:46:01
"405",2,"SKJ",10,6,8,7,2,1,2020-05-12 15:25:17,2020-05-12 16:45:15
"406",2,"Slowlydying",31,8,8,8,0,0,2020-05-08 11:11:42,2020-05-09 09:54:54
"407",2,"SOJ",79,2,2,6,0,4,2020-05-11 11:35:22,2020-05-12 20:54:58
"408",2,"wtf",11,2,2,2,0,0,2020-05-12 15:38:57,2020-05-12 18:48:25
"409",20,"17",86,5,2,6,-3,1,2020-05-11 14:33:33,2020-05-12 06:46:41
"410",20,"1879",95,6,4,7,-2,1,2020-05-12 08:11:44,2020-05-12 12:42:31
"411",20,"1918",27,7,5,7,-2,0,2020-05-08 09:59:25,2020-05-09 07:13:50
"412",20,"2205",84,6,6,5,0,-1,2020-05-11 13:59:46,2020-05-12 06:45:37
"413",20,"4520",1,5,8,5,3,0,2020-05-07 13:26:05,2020-05-07 18:11:06
"414",20,"45bites",9,7,4,8,-3,1,2020-05-12 14:19:49,2020-05-12 17:32:36
"415",20,"6107",12,6,4,5,-2,-1,2020-05-12 16:03:37,2020-05-12 17:33:36
"416",20,"9696",55,7,7,6,0,-1,2020-05-10 12:43:53,2020-05-10 18:25:33
"417",20,"andrea",61,6,0,3,NA,-3,2020-05-11 10:19:49,2020-05-12 08:34:56
"418",20,"Asad",33,3,6,2,3,-1,2020-05-13 20:10:11,2020-05-13 21:28:24
"419",20,"ASDF1234",70,7,5,6,-2,-1,2020-05-11 10:49:57,2020-05-11 11:54:38
"420",20,"Astrid",38,5,8,4,3,-1,2020-05-08 12:53:19,2020-05-09 13:27:16
"421",20,"Bøllemis",71,7,4,7,-3,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"422",20,"Carmesin",45,4,0,4,NA,0,2020-05-08 17:09:27,2020-05-10 01:58:32
"423",20,"Christian Jacobsen",16,6,6,7,0,1,2020-05-07 17:23:10,2020-05-07 18:17:29
"424",20,"GOAT",44,6,8,7,2,1,2020-05-08 16:45:39,2020-05-08 18:12:03
"425",20,"Grandmasterflash",81,7,4,5,-3,-2,2020-05-11 12:35:37,2020-05-12 22:27:46
"426",20,"havegang7",36,8,5,8,-3,0,2020-05-08 12:04:55,2020-05-08 21:07:31
"427",20,"hejhejhund",52,6,0,4,NA,-2,2020-05-09 14:09:32,2020-05-10 09:58:15
"428",20,"Jesper",82,2,5,3,3,1,2020-05-11 13:13:10,2020-05-11 15:34:50
"429",20,"Johanne",32,8,6,8,-2,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"430",20,"Katrine",76,6,6,6,0,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"431",20,"lilla",73,5,8,6,3,1,2020-05-11 11:12:11,2020-05-11 13:02:33
"432",20,"Llamaman",74,4,4,7,0,3,2020-05-11 11:16:30,2020-05-12 10:18:57
"433",20,"minime",97,8,5,8,-3,0,2020-05-12 08:19:30,2020-05-13 12:38:49
"434",20,"Misterperc",96,8,0,8,NA,0,2020-05-12 08:14:46,2020-05-12 13:31:52
"435",20,"Moe",65,8,6,8,-2,0,2020-05-11 10:31:13,2020-05-12 16:28:24
"436",20,"Python",69,5,3,5,-2,0,2020-05-11 10:37:55,2020-05-11 11:59:16
"437",20,"RBJ",47,3,6,7,3,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"438",20,"Rensdyrlam",72,8,6,8,-2,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"439",20,"rosenmeier",31,7,0,7,NA,0,2020-05-13 17:39:40,2020-05-13 20:02:00
"440",20,"Sarah",54,6,8,7,2,1,2020-05-10 08:13:59,2020-05-10 10:46:01
"441",20,"SKJ",10,6,4,6,-2,0,2020-05-12 15:25:17,2020-05-12 16:45:15
"442",20,"Slowlydying",31,8,5,8,-3,0,2020-05-08 11:11:42,2020-05-09 09:54:54
"443",20,"SOJ",79,1,3,4,2,3,2020-05-11 11:35:22,2020-05-12 20:54:58
"444",20,"wtf",11,6,3,6,-3,0,2020-05-12 15:38:57,2020-05-12 18:48:25
"445",21,"17",86,1,3,3,2,2,2020-05-11 14:33:33,2020-05-12 06:46:41
"446",21,"1879",95,4,2,2,-2,-2,2020-05-12 08:11:44,2020-05-12 12:42:31
"447",21,"1918",27,6,4,1,-2,-5,2020-05-08 09:59:25,2020-05-09 07:13:50
"448",21,"2205",84,7,4,3,-3,-4,2020-05-11 13:59:46,2020-05-12 06:45:37
"449",21,"4520",1,2,4,5,2,3,2020-05-07 13:26:05,2020-05-07 18:11:06
"450",21,"45bites",9,4,0,2,NA,-2,2020-05-12 14:19:49,2020-05-12 17:32:36
"451",21,"6107",12,6,3,5,-3,-1,2020-05-12 16:03:37,2020-05-12 17:33:36
"452",21,"9696",55,2,4,4,2,2,2020-05-10 12:43:53,2020-05-10 18:25:33
"453",21,"andrea",61,6,3,3,-3,-3,2020-05-11 10:19:49,2020-05-12 08:34:56
"454",21,"Asad",33,3,5,1,2,-2,2020-05-13 20:10:11,2020-05-13 21:28:24
"455",21,"ASDF1234",70,5,0,4,NA,-1,2020-05-11 10:49:57,2020-05-11 11:54:38
"456",21,"Astrid",38,2,5,3,3,1,2020-05-08 12:53:19,2020-05-09 13:27:16
"457",21,"Bøllemis",71,7,7,7,0,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"458",21,"Carmesin",45,4,2,5,-2,1,2020-05-08 17:09:27,2020-05-10 01:58:32
"459",21,"Christian Jacobsen",16,4,4,4,0,0,2020-05-07 17:23:10,2020-05-07 18:17:29
"460",21,"GOAT",44,4,2,5,-2,1,2020-05-08 16:45:39,2020-05-08 18:12:03
"461",21,"Grandmasterflash",81,4,2,3,-2,-1,2020-05-11 12:35:37,2020-05-12 22:27:46
"462",21,"havegang7",36,6,8,5,2,-1,2020-05-08 12:04:55,2020-05-08 21:07:31
"463",21,"hejhejhund",52,6,6,7,0,1,2020-05-09 14:09:32,2020-05-10 09:58:15
"464",21,"JakobBjerreKnudsen",75,5,8,3,3,-2,2020-05-11 11:16:46,2020-05-11 13:32:30
"465",21,"Jesper",82,4,0,2,NA,-2,2020-05-11 13:13:10,2020-05-11 15:34:50
"466",21,"Johanne",32,6,4,7,-2,1,2020-05-13 19:27:00,2020-05-13 21:01:36
"467",21,"Katrine",76,6,4,5,-2,-1,2020-05-11 11:26:24,2020-05-11 19:28:47
"468",21,"lilla",73,5,5,4,0,-1,2020-05-11 11:12:11,2020-05-11 13:02:33
"469",21,"Llamaman",74,8,6,3,-2,-5,2020-05-11 11:16:30,2020-05-12 10:18:57
"470",21,"minime",97,6,8,2,2,-4,2020-05-12 08:19:30,2020-05-13 12:38:49
"471",21,"Misterperc",96,4,4,2,0,-2,2020-05-12 08:14:46,2020-05-12 13:31:52
"472",21,"Moe",65,7,4,7,-3,0,2020-05-11 10:31:13,2020-05-12 16:28:24
"473",21,"Python",69,3,6,4,3,1,2020-05-11 10:37:55,2020-05-11 11:59:16
"474",21,"RBJ",47,1,3,5,2,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"475",21,"Rensdyrlam",72,4,7,1,3,-3,2020-05-11 11:07:17,2020-05-11 13:45:45
"476",21,"rosenmeier",31,3,0,3,NA,0,2020-05-13 17:39:40,2020-05-13 20:02:00
"477",21,"Sarah",54,5,7,3,2,-2,2020-05-10 08:13:59,2020-05-10 10:46:01
"478",21,"SKJ",10,6,6,7,0,1,2020-05-12 15:25:17,2020-05-12 16:45:15
"479",21,"Slowlydying",31,5,2,7,-3,2,2020-05-08 11:11:42,2020-05-09 09:54:54
"480",21,"SOJ",79,3,6,3,3,0,2020-05-11 11:35:22,2020-05-12 20:54:58
"481",21,"The cat",80,8,6,8,-2,0,2020-05-11 12:20:26,2020-05-12 13:08:57
"482",21,"wtf",11,3,6,2,3,-1,2020-05-12 15:38:57,2020-05-12 18:48:25
"483",22,"17",86,5,3,3,-2,-2,2020-05-11 14:33:33,2020-05-12 06:46:41
"484",22,"1879",95,4,1,3,-3,-1,2020-05-12 08:11:44,2020-05-12 12:42:31
"485",22,"1918",27,6,4,2,-2,-4,2020-05-08 09:59:25,2020-05-09 07:13:50
"486",22,"2205",84,6,4,6,-2,0,2020-05-11 13:59:46,2020-05-12 06:45:37
"487",22,"4520",1,3,0,2,NA,-1,2020-05-07 13:26:05,2020-05-07 18:11:06
"488",22,"45bites",9,2,4,3,2,1,2020-05-12 14:19:49,2020-05-12 17:32:36
"489",22,"6107",12,5,0,4,NA,-1,2020-05-12 16:03:37,2020-05-12 17:33:36
"490",22,"9696",55,2,4,2,2,0,2020-05-10 12:43:53,2020-05-10 18:25:33
"491",22,"andrea",61,5,7,3,2,-2,2020-05-11 10:19:49,2020-05-12 08:34:56
"492",22,"Asad",33,3,0,1,NA,-2,2020-05-13 20:10:11,2020-05-13 21:28:24
"493",22,"ASDF1234",70,3,6,4,3,1,2020-05-11 10:49:57,2020-05-11 11:54:38
"494",22,"Astrid",38,2,2,5,0,3,2020-05-08 12:53:19,2020-05-09 13:27:16
"495",22,"Bøllemis",71,7,7,7,0,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"496",22,"Carmesin",45,4,4,3,0,-1,2020-05-08 17:09:27,2020-05-10 01:58:32
"497",22,"Christian Jacobsen",16,3,5,3,2,0,2020-05-07 17:23:10,2020-05-07 18:17:29
"498",22,"GOAT",44,2,4,2,2,0,2020-05-08 16:45:39,2020-05-08 18:12:03
"499",22,"Grandmasterflash",81,8,8,6,0,-2,2020-05-11 12:35:37,2020-05-12 22:27:46
"500",22,"havegang7",36,6,8,7,2,1,2020-05-08 12:04:55,2020-05-08 21:07:31
"501",22,"hejhejhund",52,5,2,3,-3,-2,2020-05-09 14:09:32,2020-05-10 09:58:15
"502",22,"JakobBjerreKnudsen",75,4,6,3,2,-1,2020-05-11 11:16:46,2020-05-11 13:32:30
"503",22,"Jesper",82,2,0,1,NA,-1,2020-05-11 13:13:10,2020-05-11 15:34:50
"504",22,"Johanne",32,5,5,5,0,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"505",22,"Katrine",76,6,4,5,-2,-1,2020-05-11 11:26:24,2020-05-11 19:28:47
"506",22,"lilla",73,3,6,4,3,1,2020-05-11 11:12:11,2020-05-11 13:02:33
"507",22,"Llamaman",74,3,1,3,-2,0,2020-05-11 11:16:30,2020-05-12 10:18:57
"508",22,"minime",97,7,5,7,-2,0,2020-05-12 08:19:30,2020-05-13 12:38:49
"509",22,"Misterperc",96,3,3,1,0,-2,2020-05-12 08:14:46,2020-05-12 13:31:52
"510",22,"Moe",65,3,6,6,3,3,2020-05-11 10:31:13,2020-05-12 16:28:24
"511",22,"Python",69,2,2,6,0,4,2020-05-11 10:37:55,2020-05-11 11:59:16
"512",22,"RBJ",47,1,1,5,0,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"513",22,"Rensdyrlam",72,1,4,1,3,0,2020-05-11 11:07:17,2020-05-11 13:45:45
"514",22,"rosenmeier",31,3,1,2,-2,-1,2020-05-13 17:39:40,2020-05-13 20:02:00
"515",22,"Sarah",54,3,3,3,0,0,2020-05-10 08:13:59,2020-05-10 10:46:01
"516",22,"SKJ",10,3,6,4,3,1,2020-05-12 15:25:17,2020-05-12 16:45:15
"517",22,"Slowlydying",31,7,7,4,0,-3,2020-05-08 11:11:42,2020-05-09 09:54:54
"518",22,"SOJ",79,4,7,1,3,-3,2020-05-11 11:35:22,2020-05-12 20:54:58
"519",22,"wtf",11,5,5,3,0,-2,2020-05-12 15:38:57,2020-05-12 18:48:25
"520",23,"17",86,6,8,6,2,0,2020-05-11 14:33:33,2020-05-12 06:46:41
"521",23,"1879",95,4,1,5,-3,1,2020-05-12 08:11:44,2020-05-12 12:42:31
"522",23,"1918",27,3,6,1,3,-2,2020-05-08 09:59:25,2020-05-09 07:13:50
"523",23,"2205",84,8,8,6,0,-2,2020-05-11 13:59:46,2020-05-12 06:45:37
"524",23,"4520",1,5,3,5,-2,0,2020-05-07 13:26:05,2020-05-07 18:11:06
"525",23,"45bites",9,7,7,6,0,-1,2020-05-12 14:19:49,2020-05-12 17:32:36
"526",23,"6107",12,5,7,4,2,-1,2020-05-12 16:03:37,2020-05-12 17:33:36
"527",23,"9696",55,4,2,4,-2,0,2020-05-10 12:43:53,2020-05-10 18:25:33
"528",23,"andrea",61,5,5,7,0,2,2020-05-11 10:19:49,2020-05-12 08:34:56
"529",23,"Asad",33,6,8,2,2,-4,2020-05-13 20:10:11,2020-05-13 21:28:24
"530",23,"ASDF1234",70,6,6,6,0,0,2020-05-11 10:49:57,2020-05-11 11:54:38
"531",23,"Astrid",38,6,6,5,0,-1,2020-05-08 12:53:19,2020-05-09 13:27:16
"532",23,"Bøllemis",71,7,5,7,-2,0,2020-05-11 11:03:38,2020-05-11 12:05:46
"533",23,"Carmesin",45,5,5,5,0,0,2020-05-08 17:09:27,2020-05-10 01:58:32
"534",23,"Christian Jacobsen",16,5,3,6,-2,1,2020-05-07 17:23:10,2020-05-07 18:17:29
"535",23,"GOAT",44,4,0,4,NA,0,2020-05-08 16:45:39,2020-05-08 18:12:03
"536",23,"Grandmasterflash",81,7,5,4,-2,-3,2020-05-11 12:35:37,2020-05-12 22:27:46
"537",23,"havegang7",36,6,4,6,-2,0,2020-05-08 12:04:55,2020-05-08 21:07:31
"538",23,"hejhejhund",52,8,5,8,-3,0,2020-05-09 14:09:32,2020-05-10 09:58:15
"539",23,"JakobBjerreKnudsen",75,5,5,3,0,-2,2020-05-11 11:16:46,2020-05-11 13:32:30
"540",23,"Jesper",82,5,5,5,0,0,2020-05-11 13:13:10,2020-05-11 15:34:50
"541",23,"Johanne",32,7,5,7,-2,0,2020-05-13 19:27:00,2020-05-13 21:01:36
"542",23,"Katrine",76,6,4,6,-2,0,2020-05-11 11:26:24,2020-05-11 19:28:47
"543",23,"lilla",73,8,5,8,-3,0,2020-05-11 11:12:11,2020-05-11 13:02:33
"544",23,"Llamaman",74,2,5,6,3,4,2020-05-11 11:16:30,2020-05-12 10:18:57
"545",23,"minime",97,7,7,3,0,-4,2020-05-12 08:19:30,2020-05-13 12:38:49
"546",23,"Misterperc",96,2,5,7,3,5,2020-05-12 08:14:46,2020-05-12 13:31:52
"547",23,"Moe",65,8,8,7,0,-1,2020-05-11 10:31:13,2020-05-12 16:28:24
"548",23,"Python",69,6,3,6,-3,0,2020-05-11 10:37:55,2020-05-11 11:59:16
"549",23,"RBJ",47,2,2,6,0,4,2020-05-08 17:17:19,2020-05-09 12:56:32
"550",23,"Rensdyrlam",72,8,8,6,0,-2,2020-05-11 11:07:17,2020-05-11 13:45:45
"551",23,"rosenmeier",31,6,6,3,0,-3,2020-05-13 17:39:40,2020-05-13 20:02:00
