"","ID","FaceID","FirstRating","GroupRating","SecondRating","Feedback","Change","Condition"
"2279",36,45,5,8,3,3,-2,"Pre"
"2280",36,46,5,8,4,3,-1,"Pre"
"2281",36,47,7,4,7,-3,0,"Pre"
"2282",36,48,4,2,3,-2,-1,"Pre"
"2283",36,49,3,5,3,2,0,"Pre"
"2284",36,5,4,6,3,2,-1,"Pre"
"2285",36,50,8,6,7,-2,-1,"Pre"
"2286",36,51,4,4,2,0,-2,"Pre"
"2287",36,52,5,2,4,-3,-1,"Pre"
"2288",36,53,2,2,1,0,-1,"Pre"
"2289",36,54,2,5,3,3,1,"Pre"
"2290",36,55,3,6,4,3,1,"Pre"
"2291",36,56,8,6,7,-2,-1,"Pre"
"2292",36,57,3,1,3,-2,0,"Pre"
"2293",36,58,3,6,4,3,1,"Pre"
"2294",36,59,6,3,5,-3,-1,"Pre"
"2295",36,6,2,2,3,0,1,"Pre"
"2296",36,60,2,4,3,2,1,"Pre"
"2297",36,61,5,3,4,-2,-1,"Pre"
"2298",36,62,1,1,1,0,0,"Pre"
"2299",36,63,6,0,4,NA,-2,"Pre"
"2300",36,64,3,0,2,NA,-1,"Pre"
"2301",36,65,5,5,3,0,-2,"Pre"
"2302",36,66,3,1,3,-2,0,"Pre"
"2303",36,67,6,0,6,NA,0,"Pre"
"2304",36,68,7,5,5,-2,-2,"Pre"
"2305",36,69,6,8,4,2,-2,"Pre"
"2306",36,7,6,6,3,0,-3,"Pre"
"2307",36,70,4,6,4,2,0,"Pre"
"2308",36,71,5,3,6,-2,1,"Pre"
"2309",36,72,5,3,5,-2,0,"Pre"
"2310",36,73,2,5,2,3,0,"Pre"
"2311",36,74,5,7,3,2,-2,"Pre"
"2312",36,75,6,0,5,NA,-1,"Pre"
"2313",36,76,7,4,8,-3,1,"Pre"
"2314",36,77,3,0,3,NA,0,"Pre"
"2315",36,78,5,2,5,-3,0,"Pre"
"2316",36,79,7,5,7,-2,0,"Pre"
"2317",36,8,4,4,3,0,-1,"Pre"
"2318",36,80,3,1,3,-2,0,"Pre"
"2319",36,81,5,5,6,0,1,"Pre"
"2320",36,9,5,3,4,-2,-1,"Pre"
"2321",37,10,4,6,4,2,0,"Pre"
"2322",37,11,5,8,5,3,0,"Pre"
"2323",37,12,4,1,5,-3,1,"Pre"
"2324",37,13,3,5,3,2,0,"Pre"
"2325",37,14,5,3,3,-2,-2,"Pre"
"2326",37,15,3,5,5,2,2,"Pre"
"2327",37,16,4,2,4,-2,0,"Pre"
"2328",37,17,4,0,4,NA,0,"Pre"
"2329",37,18,4,6,4,2,0,"Pre"
"2330",37,19,5,3,5,-2,0,"Pre"
"2331",37,2,6,8,6,2,0,"Pre"
"2332",37,20,6,8,6,2,0,"Pre"
"2333",37,21,4,2,4,-2,0,"Pre"
"2334",37,22,2,2,4,0,2,"Pre"
"2335",37,23,7,4,5,-3,-2,"Pre"
"2336",37,24,5,8,5,3,0,"Pre"
"2337",37,25,3,1,3,-2,0,"Pre"
"2338",37,26,5,3,3,-2,-2,"Pre"
"2339",37,27,3,0,4,NA,1,"Pre"
"2340",37,28,4,7,3,3,-1,"Pre"
"2341",37,29,7,4,7,-3,0,"Pre"
"2342",37,3,6,8,4,2,-2,"Pre"
"2343",37,30,3,0,3,NA,0,"Pre"
"2344",37,31,5,8,6,3,1,"Pre"
"2345",37,32,6,6,5,0,-1,"Pre"
"2346",37,33,5,0,5,NA,0,"Pre"
"2347",37,34,4,7,4,3,0,"Pre"
"2348",37,35,6,8,5,2,-1,"Pre"
"2349",37,36,4,0,3,NA,-1,"Pre"
"2350",37,37,7,5,6,-2,-1,"Pre"
"2351",37,38,2,4,4,2,2,"Pre"
"2352",37,39,5,0,3,NA,-2,"Pre"
"2353",37,4,6,6,5,0,-1,"Pre"
"2354",37,40,5,7,4,2,-1,"Pre"
"2355",37,41,7,4,6,-3,-1,"Pre"
"2356",37,42,5,2,2,-3,-3,"Pre"
"2357",37,43,7,5,4,-2,-3,"Pre"
"2358",37,44,4,6,4,2,0,"Pre"
"2359",37,45,5,5,6,0,1,"Pre"
"2360",37,46,4,2,6,-2,2,"Pre"
"2361",37,47,6,3,6,-3,0,"Pre"
"2362",37,48,2,5,4,3,2,"Pre"
"2363",37,49,3,1,4,-2,1,"Pre"
"2364",37,5,5,8,5,3,0,"Pre"
"2365",37,50,3,3,5,0,2,"Pre"
"2366",37,51,3,1,2,-2,-1,"Pre"
"2367",37,52,3,3,2,0,-1,"Pre"
"2368",37,53,6,3,6,-3,0,"Pre"
"2369",37,54,4,6,4,2,0,"Pre"
"2370",37,55,6,6,5,0,-1,"Pre"
"2371",37,56,7,0,6,NA,-1,"Pre"
"2372",37,57,3,5,3,2,0,"Pre"
"2373",37,58,1,4,3,3,2,"Pre"
"2374",37,59,6,4,7,-2,1,"Pre"
"2375",37,6,5,2,3,-3,-2,"Pre"
"2376",37,60,6,0,5,NA,-1,"Pre"
"2377",37,61,2,2,2,0,0,"Pre"
"2378",37,62,3,3,5,0,2,"Pre"
"2379",37,63,6,0,6,NA,0,"Pre"
"2380",37,64,4,2,5,-2,1,"Pre"
"2381",37,65,6,4,5,-2,-1,"Pre"
"2382",37,66,6,8,4,2,-2,"Pre"
"2383",37,67,6,8,6,2,0,"Pre"
"2384",37,68,4,4,2,0,-2,"Pre"
"2385",37,69,7,4,5,-3,-2,"Pre"
"2386",37,7,6,8,4,2,-2,"Pre"
"2387",37,70,4,4,4,0,0,"Pre"
"2388",37,71,6,8,7,2,1,"Pre"
"2389",37,72,7,4,7,-3,0,"Pre"
"2390",37,73,2,2,3,0,1,"Pre"
"2391",37,74,7,0,7,NA,0,"Pre"
"2392",37,75,7,5,7,-2,0,"Pre"
"2393",37,76,6,8,5,2,-1,"Pre"
"2394",37,77,5,7,4,2,-1,"Pre"
"2395",37,78,2,2,3,0,1,"Pre"
"2396",37,79,5,2,4,-3,-1,"Pre"
"2397",37,8,5,3,5,-2,0,"Pre"
"2398",37,80,3,1,3,-2,0,"Pre"
"2399",37,81,6,3,3,-3,-3,"Pre"
"2400",37,9,4,2,4,-2,0,"Pre"
"2401",38,10,8,8,8,0,0,"Pre"
"2402",38,11,7,5,7,-2,0,"Pre"
"2403",38,12,7,7,7,0,0,"Pre"
"2404",38,13,7,4,7,-3,0,"Pre"
"2405",38,14,6,3,6,-3,0,"Pre"
"2406",38,15,8,0,6,NA,-2,"Pre"
"2407",38,16,7,0,7,NA,0,"Pre"
"2408",38,17,8,0,8,NA,0,"Pre"
"2409",38,18,7,7,7,0,0,"Pre"
"2410",38,19,7,4,6,-3,-1,"Pre"
"2411",38,2,6,6,7,0,1,"Pre"
"2412",38,20,7,4,8,-3,1,"Pre"
"2413",38,21,7,0,6,NA,-1,"Pre"
"2414",38,22,8,6,7,-2,-1,"Pre"
"2415",38,23,8,0,8,NA,0,"Pre"
"2416",38,24,8,8,8,0,0,"Pre"
"2417",38,25,7,7,7,0,0,"Pre"
"2418",38,26,8,6,7,-2,-1,"Pre"
"2419",38,27,7,4,6,-3,-1,"Pre"
"2420",38,28,8,8,7,0,-1,"Pre"
"2421",38,29,8,6,8,-2,0,"Pre"
"2422",38,3,7,7,7,0,0,"Pre"
"2423",38,30,7,4,6,-3,-1,"Pre"
"2424",38,31,6,6,5,0,-1,"Pre"
"2425",38,32,6,3,7,-3,1,"Pre"
"2426",38,33,8,8,8,0,0,"Pre"
"2427",38,34,7,5,7,-2,0,"Pre"
"2428",38,35,8,5,7,-3,-1,"Pre"
"2429",38,36,7,5,6,-2,-1,"Pre"
"2430",38,37,7,7,6,0,-1,"Pre"
"2431",38,38,7,5,6,-2,-1,"Pre"
"2432",38,39,7,4,5,-3,-2,"Pre"
"2433",38,4,7,7,6,0,-1,"Pre"
"2434",38,40,7,7,7,0,0,"Pre"
"2435",38,41,8,5,8,-3,0,"Pre"
"2436",38,42,7,4,7,-3,0,"Pre"
"2437",38,43,7,5,8,-2,1,"Pre"
"2438",38,44,8,8,7,0,-1,"Pre"
"2439",38,45,8,0,7,NA,-1,"Pre"
"2440",38,46,7,4,6,-3,-1,"Pre"
"2441",38,47,8,5,7,-3,-1,"Pre"
"2442",38,48,8,6,7,-2,-1,"Pre"
"2443",38,49,7,7,6,0,-1,"Pre"
"2444",38,5,8,0,8,NA,0,"Pre"
"2445",38,50,7,4,7,-3,0,"Pre"
"2446",38,51,8,6,6,-2,-2,"Pre"
"2447",38,52,7,5,7,-2,0,"Pre"
"2448",38,53,7,5,7,-2,0,"Pre"
"2449",38,54,7,7,6,0,-1,"Pre"
"2450",38,55,7,5,7,-2,0,"Pre"
"2451",38,56,8,5,8,-3,0,"Pre"
"2452",38,57,7,7,5,0,-2,"Pre"
"2453",38,58,6,4,6,-2,0,"Pre"
"2454",38,59,8,5,8,-3,0,"Pre"
"2455",38,6,6,8,7,2,1,"Pre"
"2456",38,60,7,5,6,-2,-1,"Pre"
"2457",38,61,8,6,7,-2,-1,"Pre"
"2458",38,62,5,5,5,0,0,"Pre"
"2459",38,63,8,8,8,0,0,"Pre"
"2460",38,64,7,7,6,0,-1,"Pre"
"2461",38,65,7,7,7,0,0,"Pre"
"2462",38,66,6,8,5,2,-1,"Pre"
"2463",38,67,8,0,7,NA,-1,"Pre"
"2464",38,68,7,7,6,0,-1,"Pre"
"2465",38,69,6,4,6,-2,0,"Pre"
"2466",38,7,7,4,7,-3,0,"Pre"
"2467",38,70,8,6,8,-2,0,"Pre"
"2468",38,71,7,7,6,0,-1,"Pre"
"2469",38,72,8,0,7,NA,-1,"Pre"
"2470",38,73,6,8,5,2,-1,"Pre"
"2471",38,74,7,4,7,-3,0,"Pre"
"2472",38,75,6,3,5,-3,-1,"Pre"
"2473",38,76,8,8,7,0,-1,"Pre"
"2474",38,77,8,5,8,-3,0,"Pre"
"2475",38,78,6,6,5,0,-1,"Pre"
"2476",38,79,7,5,8,-2,1,"Pre"
"2477",38,8,8,6,7,-2,-1,"Pre"
"2478",38,80,7,5,7,-2,0,"Pre"
"2479",38,81,6,4,6,-2,0,"Pre"
"2480",38,9,6,0,6,NA,0,"Pre"
"2481",39,10,4,4,7,0,3,"Pre"
"2482",39,11,6,6,6,0,0,"Pre"
"2483",39,12,4,1,3,-3,-1,"Pre"
"2484",39,13,1,3,3,2,2,"Pre"
"2485",39,14,4,4,3,0,-1,"Pre"
"2486",39,15,5,2,3,-3,-2,"Pre"
"2487",39,16,7,7,6,0,-1,"Pre"
"2488",39,17,5,7,7,2,2,"Pre"
"2489",39,18,4,0,3,NA,-1,"Pre"
"2490",39,19,7,7,7,0,0,"Pre"
"2491",39,2,7,4,7,-3,0,"Pre"
"2492",39,20,6,6,3,0,-3,"Pre"
"2493",39,21,3,6,3,3,0,"Pre"
"2494",39,22,5,3,3,-2,-2,"Pre"
"2495",39,23,5,0,3,NA,-2,"Pre"
"2496",39,24,1,1,3,0,2,"Pre"
"2497",39,25,5,5,2,0,-3,"Pre"
"2498",39,26,5,7,5,2,0,"Pre"
"2499",39,27,4,2,7,-2,3,"Pre"
"2500",39,28,6,3,6,-3,0,"Pre"
"2501",39,29,8,5,7,-3,-1,"Pre"
"2502",39,3,3,6,3,3,0,"Pre"
"2503",39,30,2,2,2,0,0,"Pre"
"2504",39,31,4,1,5,-3,1,"Pre"
"2505",39,32,5,7,2,2,-3,"Pre"
"2506",39,33,6,3,6,-3,0,"Pre"
"2507",39,34,4,2,3,-2,-1,"Pre"
"2508",39,35,7,4,7,-3,0,"Pre"
"2509",39,36,2,4,3,2,1,"Pre"
"2510",39,37,6,8,7,2,1,"Pre"
"2511",39,38,1,4,4,3,3,"Pre"
"2512",39,39,7,4,3,-3,-4,"Pre"
"2513",39,4,3,1,2,-2,-1,"Pre"
"2514",39,40,4,6,3,2,-1,"Pre"
"2515",39,41,3,5,3,2,0,"Pre"
"2516",39,42,3,3,3,0,0,"Pre"
"2517",39,43,6,0,5,NA,-1,"Pre"
"2518",39,44,3,1,3,-2,0,"Pre"
"2519",39,45,4,6,6,2,2,"Pre"
"2520",39,46,6,4,7,-2,1,"Pre"
"2521",39,47,8,0,8,NA,0,"Pre"
"2522",39,48,3,1,1,-2,-2,"Pre"
"2523",39,49,3,5,4,2,1,"Pre"
"2524",39,5,6,3,8,-3,2,"Pre"
"2525",39,50,5,2,6,-3,1,"Pre"
"2526",39,51,2,4,4,2,2,"Pre"
"2527",39,52,5,5,3,0,-2,"Pre"
"2528",39,53,1,3,1,2,0,"Pre"
"2529",39,54,1,3,6,2,5,"Pre"
"2530",39,55,3,5,7,2,4,"Pre"
"2531",39,56,8,6,4,-2,-4,"Pre"
"2532",39,57,4,1,4,-3,0,"Pre"
"2533",39,58,6,8,7,2,1,"Pre"
"2534",39,59,6,3,7,-3,1,"Pre"
"2535",39,6,5,5,5,0,0,"Pre"
"2536",39,60,5,3,4,-2,-1,"Pre"
"2537",39,61,2,0,2,NA,0,"Pre"
"2538",39,62,3,0,4,NA,1,"Pre"
"2539",39,63,8,8,8,0,0,"Pre"
"2540",39,64,6,8,8,2,2,"Pre"
"2541",39,65,4,6,5,2,1,"Pre"
"2542",39,66,3,6,4,3,1,"Pre"
"2543",39,67,6,3,2,-3,-4,"Pre"
"2544",39,68,3,1,6,-2,3,"Pre"
"2545",39,69,2,0,1,NA,-1,"Pre"
"2546",39,7,6,3,7,-3,1,"Pre"
"2547",39,70,6,3,5,-3,-1,"Pre"
"2548",39,71,5,8,6,3,1,"Pre"
"2549",39,72,6,3,7,-3,1,"Pre"
"2550",39,73,3,6,2,3,-1,"Pre"
"2551",39,74,6,8,6,2,0,"Pre"
"2552",39,75,6,0,3,NA,-3,"Pre"
"2553",39,76,6,3,5,-3,-1,"Pre"
"2554",39,77,2,5,2,3,0,"Pre"
"2555",39,78,5,0,1,NA,-4,"Pre"
"2556",39,79,3,6,4,3,1,"Pre"
"2557",39,8,5,8,5,3,0,"Pre"
"2558",39,80,1,1,2,0,1,"Pre"
"2559",39,81,1,0,3,NA,2,"Pre"
"2560",39,9,5,7,6,2,1,"Pre"
"2561",4,10,6,6,5,0,-1,"Pre"
"2562",4,11,5,3,5,-2,0,"Pre"
"2563",4,12,5,3,5,-2,0,"Pre"
"2564",4,13,5,5,5,0,0,"Pre"
"2565",4,14,4,0,5,NA,1,"Pre"
"2566",4,15,5,0,5,NA,0,"Pre"
"2567",4,16,5,3,5,-2,0,"Pre"
"2568",4,17,6,6,4,0,-2,"Pre"
"2569",4,18,5,7,5,2,0,"Pre"
"2570",4,19,6,4,5,-2,-1,"Pre"
"2571",4,2,5,2,5,-3,0,"Pre"
"2572",4,20,5,3,5,-2,0,"Pre"
"2573",4,21,5,3,5,-2,0,"Pre"
"2574",4,22,6,4,5,-2,-1,"Pre"
"2575",4,23,5,3,5,-2,0,"Pre"
"2576",4,24,5,5,5,0,0,"Pre"
"2577",4,25,5,7,5,2,0,"Pre"
"2578",4,26,5,2,5,-3,0,"Pre"
"2579",4,27,5,5,5,0,0,"Pre"
"2580",4,28,5,8,5,3,0,"Pre"
"2581",4,29,6,0,5,NA,-1,"Pre"
"2582",4,3,5,2,5,-3,0,"Pre"
"2583",4,30,5,8,5,3,0,"Pre"
"2584",4,31,5,7,5,2,0,"Pre"
"2585",4,32,5,2,5,-3,0,"Pre"
"2586",4,33,5,5,4,0,-1,"Pre"
"2587",4,34,5,3,5,-2,0,"Pre"
"2588",4,35,5,2,5,-3,0,"Pre"
"2589",4,36,5,7,5,2,0,"Pre"
"2590",4,37,6,0,5,NA,-1,"Pre"
"2591",4,38,3,1,5,-2,2,"Pre"
"2592",4,39,5,5,5,0,0,"Pre"
"2593",4,4,5,5,5,0,0,"Pre"
"2594",4,40,6,6,5,0,-1,"Pre"
"2595",4,41,5,5,5,0,0,"Pre"
"2596",4,42,4,1,3,-3,-1,"Pre"
"2597",4,43,5,3,5,-2,0,"Pre"
"2598",4,44,5,8,5,3,0,"Pre"
"2599",4,45,5,7,5,2,0,"Pre"
"2600",4,46,5,0,5,NA,0,"Pre"
"2601",4,47,5,3,5,-2,0,"Pre"
"2602",4,48,5,7,5,2,0,"Pre"
"2603",4,49,5,7,5,2,0,"Pre"
"2604",4,5,5,3,5,-2,0,"Pre"
"2605",4,50,5,0,5,NA,0,"Pre"
"2606",4,51,5,2,4,-3,-1,"Pre"
"2607",4,52,5,7,5,2,0,"Pre"
"2608",4,53,5,7,5,2,0,"Pre"
"2609",4,54,5,2,5,-3,0,"Pre"
"2610",4,55,5,8,5,3,0,"Pre"
"2611",4,56,5,5,5,0,0,"Pre"
"2612",4,57,5,8,5,3,0,"Pre"
"2613",4,58,5,0,6,NA,1,"Pre"
"2614",4,59,5,0,5,NA,0,"Pre"
"2615",4,6,4,4,4,0,0,"Pre"
"2616",4,60,6,3,5,-3,-1,"Pre"
"2617",4,61,5,2,5,-3,0,"Pre"
"2618",4,62,5,8,5,3,0,"Pre"
"2619",4,63,5,8,5,3,0,"Pre"
"2620",4,64,6,4,5,-2,-1,"Pre"
"2621",4,65,5,5,5,0,0,"Pre"
"2622",4,66,5,2,5,-3,0,"Pre"
"2623",4,67,5,8,5,3,0,"Pre"
"2624",4,68,5,0,4,NA,-1,"Pre"
"2625",4,69,6,6,5,0,-1,"Pre"
"2626",4,7,5,7,5,2,0,"Pre"
"2627",4,70,5,8,5,3,0,"Pre"
"2628",4,71,7,4,5,-3,-2,"Pre"
"2629",4,72,5,8,5,3,0,"Pre"
"2630",4,73,5,8,5,3,0,"Pre"
"2631",4,74,5,3,5,-2,0,"Pre"
"2632",4,75,6,8,5,2,-1,"Pre"
"2633",4,76,6,8,5,2,-1,"Pre"
"2634",4,77,5,3,5,-2,0,"Pre"
"2635",4,78,4,6,5,2,1,"Pre"
"2636",4,79,5,8,5,3,0,"Pre"
"2637",4,8,5,3,5,-2,0,"Pre"
"2638",4,80,5,0,5,NA,0,"Pre"
"2639",4,81,5,8,5,3,0,"Pre"
"2640",4,9,4,7,5,3,1,"Pre"
"2641",40,10,5,7,4,2,-1,"Pre"
"2642",40,11,4,6,2,2,-2,"Pre"
"2643",40,12,3,3,2,0,-1,"Pre"
"2644",40,13,2,5,1,3,-1,"Pre"
"2645",40,14,3,3,3,0,0,"Pre"
"2646",40,15,3,1,2,-2,-1,"Pre"
"2647",40,16,6,6,3,0,-3,"Pre"
"2648",40,17,5,8,5,3,0,"Pre"
"2649",40,18,5,7,6,2,1,"Pre"
"2650",40,19,6,3,5,-3,-1,"Pre"
"2651",40,2,6,0,3,NA,-3,"Pre"
"2652",40,20,7,4,7,-3,0,"Pre"
"2653",40,21,4,2,4,-2,0,"Pre"
"2654",40,22,4,1,1,-3,-3,"Pre"
"2655",40,23,4,2,4,-2,0,"Pre"
"2656",40,24,6,3,4,-3,-2,"Pre"
"2657",40,25,5,2,3,-3,-2,"Pre"
"2658",40,26,7,5,6,-2,-1,"Pre"
"2659",40,27,4,7,4,3,0,"Pre"
"2660",40,28,6,8,6,2,0,"Pre"
"2661",40,29,7,4,4,-3,-3,"Pre"
"2662",40,3,1,1,3,0,2,"Pre"
"2663",40,30,2,0,1,NA,-1,"Pre"
"2664",40,31,2,2,3,0,1,"Pre"
"2665",40,32,4,6,2,2,-2,"Pre"
"2666",40,33,4,7,5,3,1,"Pre"
"2667",40,34,5,7,3,2,-2,"Pre"
"2668",40,35,2,4,3,2,1,"Pre"
"2669",40,36,3,6,1,3,-2,"Pre"
"2670",40,37,6,3,7,-3,1,"Pre"
"2671",40,38,2,4,2,2,0,"Pre"
"2672",40,39,2,2,1,0,-1,"Pre"
"2673",40,4,4,0,4,NA,0,"Pre"
"2674",40,40,8,8,4,0,-4,"Pre"
"2675",40,41,4,2,5,-2,1,"Pre"
"2676",40,42,1,4,2,3,1,"Pre"
"2677",40,43,3,0,3,NA,0,"Pre"
"2678",40,44,4,4,3,0,-1,"Pre"
"2679",40,45,2,2,4,0,2,"Pre"
"2680",40,46,4,7,3,3,-1,"Pre"
"2681",40,47,5,3,5,-2,0,"Pre"
"2682",40,48,3,6,2,3,-1,"Pre"
"2683",40,49,4,0,3,NA,-1,"Pre"
"2684",40,5,5,2,3,-3,-2,"Pre"
"2685",40,50,4,6,2,2,-2,"Pre"
"2686",40,51,2,4,3,2,1,"Pre"
"2687",40,52,3,5,2,2,-1,"Pre"
"2688",40,53,3,3,1,0,-2,"Pre"
"2689",40,54,3,5,4,2,1,"Pre"
"2690",40,55,4,0,4,NA,0,"Pre"
"2691",40,56,6,6,5,0,-1,"Pre"
"2692",40,57,3,5,3,2,0,"Pre"
"2693",40,58,1,3,1,2,0,"Pre"
"2694",40,59,6,3,6,-3,0,"Pre"
"2695",40,6,1,0,1,NA,0,"Pre"
"2696",40,60,2,2,4,0,2,"Pre"
"2697",40,61,3,6,6,3,3,"Pre"
"2698",40,62,3,6,1,3,-2,"Pre"
"2699",40,63,6,6,6,0,0,"Pre"
"2700",40,64,3,5,4,2,1,"Pre"
"2701",40,65,3,1,5,-2,2,"Pre"
"2702",40,66,4,6,5,2,1,"Pre"
"2703",40,67,6,8,6,2,0,"Pre"
"2704",40,68,7,5,4,-2,-3,"Pre"
"2705",40,69,5,7,3,2,-2,"Pre"
"2706",40,7,2,0,2,NA,0,"Pre"
"2707",40,70,5,7,2,2,-3,"Pre"
"2708",40,71,6,4,2,-2,-4,"Pre"
"2709",40,72,5,7,3,2,-2,"Pre"
"2710",40,73,1,3,1,2,0,"Pre"
"2711",40,74,8,0,6,NA,-2,"Pre"
"2712",40,75,2,2,3,0,1,"Pre"
"2713",40,76,4,7,4,3,0,"Pre"
"2714",40,77,5,7,2,2,-3,"Pre"
"2715",40,78,1,3,1,2,0,"Pre"
"2716",40,79,7,5,6,-2,-1,"Pre"
"2717",40,8,1,1,4,0,3,"Pre"
"2718",40,80,4,0,2,NA,-2,"Pre"
"2719",40,81,5,8,2,3,-3,"Pre"
"2720",40,9,2,2,2,0,0,"Pre"
"2721",41,10,6,4,5,-2,-1,"Pre"
"2722",41,11,3,1,3,-2,0,"Pre"
"2723",41,12,2,2,3,0,1,"Pre"
"2724",41,13,1,0,1,NA,0,"Pre"
"2725",41,14,4,7,3,3,-1,"Pre"
"2726",41,15,2,2,2,0,0,"Pre"
"2727",41,16,3,3,2,0,-1,"Pre"
"2728",41,17,2,5,2,3,0,"Pre"
"2729",41,18,7,7,7,0,0,"Pre"
"2730",41,19,3,5,2,2,-1,"Pre"
"2731",41,2,4,6,5,2,1,"Pre"
"2732",41,20,5,7,5,2,0,"Pre"
"2733",41,21,5,8,2,3,-3,"Pre"
"2734",41,22,2,2,2,0,0,"Pre"
"2735",41,23,6,3,5,-3,-1,"Pre"
"2736",41,24,5,5,5,0,0,"Pre"
"2737",41,25,3,3,3,0,0,"Pre"
"2738",41,26,2,0,5,NA,3,"Pre"
"2739",41,27,2,0,2,NA,0,"Pre"
"2740",41,28,3,6,3,3,0,"Pre"
"2741",41,29,6,6,5,0,-1,"Pre"
"2742",41,3,5,0,5,NA,0,"Pre"
"2743",41,30,4,0,5,NA,1,"Pre"
"2744",41,31,5,5,5,0,0,"Pre"
"2745",41,32,6,3,3,-3,-3,"Pre"
"2746",41,33,2,4,3,2,1,"Pre"
"2747",41,34,5,0,5,NA,0,"Pre"
"2748",41,35,7,0,5,NA,-2,"Pre"
"2749",41,36,3,5,2,2,-1,"Pre"
"2750",41,37,4,2,5,-2,1,"Pre"
"2751",41,38,2,0,3,NA,1,"Pre"
"2752",41,39,2,5,2,3,0,"Pre"
"2753",41,4,4,4,4,0,0,"Pre"
"2754",41,40,5,3,4,-2,-1,"Pre"
"2755",41,41,3,1,2,-2,-1,"Pre"
"2756",41,42,2,4,3,2,1,"Pre"
"2757",41,43,6,8,5,2,-1,"Pre"
"2758",41,44,3,6,3,3,0,"Pre"
"2759",41,45,7,4,7,-3,0,"Pre"
"2760",41,46,4,2,4,-2,0,"Pre"
"2761",41,47,7,7,5,0,-2,"Pre"
"2762",41,48,3,3,3,0,0,"Pre"
"2763",41,49,2,4,2,2,0,"Pre"
"2764",41,5,4,4,2,0,-2,"Pre"
"2765",41,50,3,3,6,0,3,"Pre"
"2766",41,51,5,5,3,0,-2,"Pre"
"2767",41,52,3,3,3,0,0,"Pre"
"2768",41,53,3,6,3,3,0,"Pre"
"2769",41,54,1,3,1,2,0,"Pre"
"2770",41,55,4,1,4,-3,0,"Pre"
"2771",41,56,5,7,5,2,0,"Pre"
"2772",41,57,5,7,3,2,-2,"Pre"
"2773",41,58,3,1,3,-2,0,"Pre"
"2774",41,59,6,8,6,2,0,"Pre"
"2775",41,6,3,3,5,0,2,"Pre"
"2776",41,60,2,4,2,2,0,"Pre"
"2777",41,61,6,4,4,-2,-2,"Pre"
"2778",41,62,2,2,3,0,1,"Pre"
"2779",41,63,4,7,3,3,-1,"Pre"
"2780",41,64,6,6,5,0,-1,"Pre"
"2781",41,65,6,0,5,NA,-1,"Pre"
"2782",41,66,3,1,2,-2,-1,"Pre"
"2783",41,67,3,3,4,0,1,"Pre"
"2784",41,68,3,5,3,2,0,"Pre"
"2785",41,69,4,0,4,NA,0,"Pre"
"2786",41,7,5,5,2,0,-3,"Pre"
"2787",41,70,3,6,3,3,0,"Pre"
"2788",41,71,6,4,6,-2,0,"Pre"
"2789",41,72,5,3,5,-2,0,"Pre"
"2790",41,73,1,3,2,2,1,"Pre"
"2791",41,74,4,2,2,-2,-2,"Pre"
"2792",41,75,4,2,4,-2,0,"Pre"
"2793",41,76,2,5,4,3,2,"Pre"
"2794",41,77,2,5,2,3,0,"Pre"
"2795",41,78,2,2,3,0,1,"Pre"
"2796",41,79,7,5,6,-2,-1,"Pre"
"2797",41,8,3,5,2,2,-1,"Pre"
"2798",41,80,2,5,2,3,0,"Pre"
"2799",41,81,5,7,5,2,0,"Pre"
"2800",41,9,4,7,3,3,-1,"Pre"
"2801",42,10,6,4,5,-2,-1,"Pre"
"2802",42,11,6,8,7,2,1,"Pre"
"2803",42,12,3,6,4,3,1,"Pre"
"2804",42,13,3,3,3,0,0,"Pre"
"2805",42,14,2,4,2,2,0,"Pre"
"2806",42,15,2,4,3,2,1,"Pre"
"2807",42,16,3,5,3,2,0,"Pre"
"2808",42,17,4,1,4,-3,0,"Pre"
"2809",42,18,5,5,5,0,0,"Pre"
"2810",42,19,7,4,5,-3,-2,"Pre"
"2811",42,2,4,1,7,-3,3,"Pre"
"2812",42,20,6,3,6,-3,0,"Pre"
"2813",42,21,3,0,2,NA,-1,"Pre"
"2814",42,22,5,3,3,-2,-2,"Pre"
"2815",42,23,4,4,4,0,0,"Pre"
"2816",42,24,4,2,3,-2,-1,"Pre"
"2817",42,25,3,1,3,-2,0,"Pre"
"2818",42,26,6,4,5,-2,-1,"Pre"
"2819",42,27,5,2,4,-3,-1,"Pre"
"2820",42,28,4,2,7,-2,3,"Pre"
"2821",42,29,6,4,7,-2,1,"Pre"
"2822",42,3,4,2,3,-2,-1,"Pre"
"2823",42,30,5,5,4,0,-1,"Pre"
"2824",42,31,6,8,5,2,-1,"Pre"
"2825",42,32,5,5,5,0,0,"Pre"
"2826",42,33,4,2,3,-2,-1,"Pre"
"2827",42,34,4,2,5,-2,1,"Pre"
"2828",42,35,5,2,5,-3,0,"Pre"
"2829",42,36,3,5,4,2,1,"Pre"
"2830",42,37,7,5,8,-2,1,"Pre"
"2831",42,38,3,0,3,NA,0,"Pre"
"2832",42,39,4,7,3,3,-1,"Pre"
"2833",42,4,4,4,4,0,0,"Pre"
"2834",42,40,4,6,4,2,0,"Pre"
"2835",42,41,6,3,6,-3,0,"Pre"
"2836",42,42,3,6,3,3,0,"Pre"
"2837",42,43,3,0,4,NA,1,"Pre"
"2838",42,44,3,0,3,NA,0,"Pre"
"2839",42,45,5,0,6,NA,1,"Pre"
